store_id,total_quantity,transaction_count,avg_quantity_per_transaction,total_value,unique_products,first_transaction,last_transaction,days_active,avg_daily_quantity,product_variety_score,premise,categoria_pdv,zipcode,performance_tier,region
4795466737803575761,2797.0,915,3.0568306,55181.38401508331,165,2022-01-04,2022-12-27,358,7.812849162011173,0.023265651438240272,Off Premise,Grocery,30035.0,High,30
4797550539217807474,47.0,11,4.2727275,568.7900009155273,8,2022-03-22,2022-10-18,211,0.22274881516587677,0.0011280315848843769,On Premise,Hotel/Motel,80239.0,Medium,80
4799672772043140024,19.5,1,19.5,567.5474853515625,1,2022-05-04,2022-05-04,1,19.5,0.0001410039481105471,On Premise,Special Event,30103.0,Low,30
4800001089607044933,375.0,39,9.615385,5822.892333030701,28,2022-02-18,2022-12-20,306,1.2254901960784315,0.003948110547095319,On Premise,Bar,80249.0,Medium,80
4800605931096275928,16.0,15,1.0666667,402.6000003814697,10,2022-02-03,2022-08-09,188,0.0851063829787234,0.0014100394811054709,Off Premise,Drug,30189.0,Low,30
4800750325225351111,6912.5,1671,4.1367445,166744.52617549896,194,2022-01-05,2022-12-30,360,19.20138888888889,0.027354765933446136,Off Premise,Super Center,30121.0,High,30
4800772629034598354,1261.85,413,3.0553267,27693.78339958191,84,2022-01-06,2022-12-29,358,3.524720602195356,0.011844331641285956,Off Premise,Convenience,30724.0,High,30
4801263815067157716,32.99999,2,16.499994,240.9198455810547,2,2022-09-11,2022-09-11,1,32.9999885559082,0.0002820078962210942,On Premise,Hotel/Motel,81657.0,Low,81
4801300102613250981,20.0,7,2.857143,589.9899978637695,6,2022-03-21,2022-07-20,122,0.16393442622950818,0.0008460236886632825,On Premise,Restaurant,30318.0,Low,30
4801770690655131603,83.999985,7,11.999998,587.8599705696106,7,2022-09-11,2022-09-11,1,83.99998474121094,0.0009870276367738298,On Premise,Other On Premise,80220.0,Medium,80
4801993999940943522,1309.5,78,16.788462,11307.095477104187,46,2022-01-05,2022-12-28,358,3.6578212290502794,0.0064861816130851666,Off Premise,Package/Liquor,81301.0,High,81
4802720025917889519,14.0,7,2.0,528.2249965667725,6,2022-01-04,2022-12-06,337,0.04154302670623145,0.0008460236886632825,On Premise,Restaurant,80124.0,Low,80
4803299965551430805,89.0,20,4.45,3240.1199684143066,11,2022-01-30,2022-12-30,335,0.2656716417910448,0.001551043429216018,On Premise,Bar,80545.0,Medium,80
4804165151893923520,37765.0,41,921.09753,645733.5192298889,17,2022-03-11,2022-12-07,272,138.84191176470588,0.0023970671178793006,Off Premise,Club Store,80547.0,High,80
4805743636498789376,144.0,79,1.8227848,11211.139995574951,22,2022-01-05,2022-12-19,349,0.41260744985673353,0.003102086858432036,On Premise,Billiard/Bowling,30188.0,Medium,30
4806866951976520756,414.0,5,82.8,3321.7299194335938,5,2022-09-11,2022-09-11,1,414.0,0.0007050197405527354,On Premise,Other On Premise,80914.0,Medium,80
4807181541568473207,4.000002,2,2.000001,89.20003890991211,2,2022-09-11,2022-09-11,1,4.000001907348633,0.0002820078962210942,On Premise,Other On Premise,81632.0,Low,81
4807886270455308663,22.0,10,2.2,1087.4200038909912,10,2022-10-24,2022-12-27,65,0.3384615384615385,0.0014100394811054709,On Premise,Restaurant,80550.0,Low,80
4808590541237138742,285.33334,151,1.8896248,6755.3526248931885,47,2022-01-12,2022-12-30,353,0.8083097549741058,0.006627185561195714,Off Premise,Convenience,80134.0,Medium,80
4809571729048566809,73.0,15,4.866667,1506.7000045776367,9,2022-01-04,2022-12-27,358,0.20391061452513967,0.0012690355329949238,On Premise,Service Org,80601.0,Medium,80
4810510816741962121,-54.0,2,-27.0,-439.25999450683594,2,2022-09-07,2022-09-13,7,-7.714285714285714,0.0002820078962210942,Off Premise,Package/Liquor,30034.0,Low,30
4810812222358353170,403.0,218,1.8486239,11338.264918327332,47,2022-01-06,2022-12-28,357,1.1288515406162465,0.006627185561195714,Off Premise,Convenience,81140.0,Medium,81
4810976536572050003,447.0,47,9.510638,5753.569861412048,18,2022-01-03,2022-12-29,361,1.2382271468144044,0.0025380710659898475,On Premise,Restaurant,81147.0,Medium,81
4811112659690197953,289.74167,191,1.5169721,8595.170665740967,45,2022-01-06,2022-12-29,358,0.8093342701150052,0.006345177664974619,Off Premise,Convenience,80234.0,Medium,80
4811733154300205494,12.0,5,2.4,380.6400032043457,3,2022-06-08,2022-08-23,77,0.15584415584415584,0.00042301184433164127,On Premise,Theatre,80447.0,Low,80
4811743610927301901,806.99994,142,5.6830983,20037.709726333618,28,2022-01-10,2022-12-30,355,2.2732392646897006,0.003948110547095319,On Premise,Restaurant,80620.0,Medium,80
4811840333414286728,448.00003,37,12.1081085,7220.472177028656,23,2022-01-03,2022-12-12,344,1.3023256701092387,0.0032430908065425833,On Premise,Italian,80906.0,Medium,80
481222497593765287,105.00003,10,10.500003,2209.5914249420166,10,2022-09-11,2022-09-11,1,105.00003051757812,0.0014100394811054709,On Premise,Asian,80211.0,Medium,80
4813300847496030461,100.0,43,2.3255813,4014.3699712753296,13,2022-01-18,2022-12-06,323,0.30959752321981426,0.0018330513254371122,On Premise,Restaurant,80747.0,Medium,80
481349772854883508,60.0,2,30.0,468.0,2,2022-09-07,2022-11-14,69,0.8695652173913043,0.0002820078962210942,On Premise,Restaurant,31522.0,Medium,31
4813591648230772179,16.0,6,2.6666667,769.4400100708008,4,2022-03-23,2022-12-06,259,0.06177606177606178,0.0005640157924421884,Off Premise,Sub Distributor,80203.0,Low,80
4813897470784879137,1097.0,354,3.09887,20615.44497871399,143,2022-01-07,2022-12-29,357,3.0728291316526612,0.020163564579808235,Off Premise,Convenience,30084.0,High,30
4814351783877390613,75.0,7,10.714286,1816.6099853515625,5,2022-04-25,2022-12-26,246,0.3048780487804878,0.0007050197405527354,On Premise,Mexican Rest,30329.0,Medium,30
4815191672317498347,1453.0,435,3.34023,36291.022990226746,116,2022-01-05,2022-12-27,357,4.0700280112044815,0.016356457980823462,Off Premise,Grocery,80108.0,High,80
48153503478845324,3.9999962,1,3.9999962,23.959976196289062,1,2022-09-11,2022-09-11,1,3.9999961853027344,0.0001410039481105471,On Premise,Restaurant,80014.0,Low,80
4816921062264317758,54.0,9,6.0,1503.959976196289,7,2022-05-17,2022-12-05,203,0.2660098522167488,0.0009870276367738298,Off Premise,Package/Liquor,31527.0,Medium,31
4817025098104251212,1114.0,109,10.220183,22767.28496837616,19,2022-01-09,2022-12-29,355,3.1380281690140843,0.002679075014100395,On Premise,Bar,81004.0,High,81
4817782570554364258,138.5,112,1.2366072,3823.090500831604,42,2022-01-10,2022-12-30,355,0.3901408450704225,0.005922165820642978,Off Premise,Convenience,80401.0,Medium,80
4818208276275211410,119.0,92,1.2934783,12560.360013961792,56,2022-01-11,2022-12-22,346,0.3439306358381503,0.007896221094190638,On Premise,Bar,30096.0,Medium,30
4818414714782466545,513.0,94,5.4574466,9951.6478433609,27,2022-01-07,2022-12-29,357,1.4369747899159664,0.0038071065989847717,On Premise,Restaurant,80905.0,Medium,80
4818787113589583409,4461.033,440,10.138712,69863.54930996895,191,2022-01-10,2022-12-27,352,12.673389781605113,0.026931754089114496,Off Premise,Package/Liquor,80202.0,High,80
4820116189299269034,569.0,230,2.473913,14265.200470924377,51,2022-01-10,2022-12-19,344,1.6540697674418605,0.0071912013536379014,Off Premise,Convenience,80444.0,Medium,80
4820814462389053867,20.0,15,1.3333334,1280.450002670288,5,2022-01-05,2022-12-14,344,0.05813953488372093,0.0007050197405527354,On Premise,Mexican Rest,30341.0,Low,30
4821152156285813064,38.0,3,12.666667,350.239990234375,3,2022-12-21,2022-12-28,8,4.75,0.00042301184433164127,On Premise,Mexican Rest,30052.0,Low,30
4821556375036289509,1361.9999,148,9.202702,21687.556177139282,45,2022-01-05,2022-12-29,359,3.793871526266539,0.006345177664974619,On Premise,Restaurant,80137.0,High,80
4822808882451019296,18.0,4,4.5,-731.2800140380859,4,2022-07-28,2022-08-02,6,3.0,0.0005640157924421884,On Premise,Special Event,30124.0,Low,30
4823271507378105671,2.0,1,2.0,390.0,1,2022-06-07,2022-06-07,1,2.0,0.0001410039481105471,On Premise,Bar,30281.0,Low,30
4823730433538997902,300.0,12,25.0,2047.3199996948242,2,2022-03-14,2022-12-22,284,1.056338028169014,0.0002820078962210942,On Premise,Restaurant,30253.0,Medium,30
4823777315420746605,11851.116,585,20.258318,135879.13301503658,256,2022-01-04,2022-12-29,360,32.91976725260417,0.03609701071630006,Off Premise,Package/Liquor,80122.0,High,80
482380664573295695,320.99997,11,29.181816,3651.7327766418457,8,2022-03-21,2022-12-06,261,1.2298849405456778,0.0011280315848843769,On Premise,Mexican Rest,80203.0,Medium,80
482441101888016398,671.0,72,9.319445,5417.919982910156,33,2022-01-11,2022-12-30,354,1.8954802259887005,0.004653130287648054,On Premise,Restaurant,31088.0,Medium,31
4824931370937617981,114.0,74,1.5405406,3927.8850173950195,15,2022-01-18,2022-11-01,288,0.3958333333333333,0.0021150592216582064,On Premise,Golf - Public,80913.0,Medium,80
4825321026049531183,1483.0,574,2.5836236,30282.677779197693,109,2022-01-05,2022-12-28,358,4.14245810055866,0.015369430344049634,Off Premise,Convenience,30096.0,High,30
4825738262028018611,92.00007,9,10.22223,1140.2205600738525,5,2022-02-08,2022-12-05,301,0.30564806865299265,0.0007050197405527354,On Premise,Restaurant,80424.0,Medium,80
4826469649481569896,391.0,162,2.4135802,10695.395011901855,31,2022-01-04,2022-12-27,358,1.0921787709497206,0.00437112239142696,Off Premise,Convenience,80922.0,Medium,80
482754876836860001,35.0,6,5.8333335,977.9999923706055,3,2022-04-18,2022-06-27,71,0.49295774647887325,0.00042301184433164127,On Premise,Golf - Public,80921.0,Low,80
4827895718948985421,3057.0,1621,1.885873,60587.16605949402,260,2022-01-05,2022-12-29,359,8.515320334261839,0.03666102650874224,Off Premise,Grocery,30114.0,High,30
4828791868356484132,7.0,4,1.75,480.3499984741211,2,2022-05-02,2022-11-28,211,0.03317535545023697,0.0002820078962210942,On Premise,Restaurant,80525.0,Low,80
4828848846754613123,570.3,209,2.728708,10537.811968326569,106,2022-01-05,2022-12-29,359,1.5885793531837569,0.014946418499717992,Off Premise,Package/Liquor,80435.0,Medium,80
4829202621326818665,8.0,5,1.6,174.0,5,2022-11-29,2022-12-08,10,0.8,0.0007050197405527354,On Premise,Mexican Rest,30721.0,Low,30
4829707994683968987,33.99999,8,4.2499986,255.22980880737305,7,2022-09-11,2022-11-15,66,0.5151513417561849,0.0009870276367738298,On Premise,Mexican Rest,80542.0,Low,80
4829978708755303356,17838.1,790,22.579872,262898.8734431267,312,2022-01-11,2022-12-28,352,50.67641934481534,0.043993231810490696,Off Premise,Package/Liquor,80501.0,High,80
483021511708111529,2.0,2,1.0,53.74999809265137,2,2022-03-02,2022-03-02,1,2.0,0.0002820078962210942,On Premise,Bar,81082.0,Low,81
4830324771419924550,407.5,90,4.5277777,7033.580996513367,36,2022-01-21,2022-12-22,336,1.212797619047619,0.005076142131979695,Off Premise,Package/Liquor,80135.0,Medium,80
4830978841438970148,2131.5,663,3.2149322,50261.146285533905,122,2022-01-04,2022-12-28,359,5.937325905292479,0.017202481669486746,Off Premise,Grocery,80525.0,High,80
4831109497663460616,92.999954,19,4.8947344,1335.4594411849976,19,2022-04-12,2022-10-04,176,0.5284088308160956,0.002679075014100395,On Premise,Restaurant,80401.0,Medium,80
4831302770843641576,80.0,1,80.0,2348.800048828125,1,2022-09-15,2022-09-15,1,80.0,0.0001410039481105471,On Premise,Special Event,80903.0,Medium,80
483191359921027090,23224.0,527,44.06831,143110.33597183228,172,2022-01-04,2022-12-27,358,64.87150837988827,0.024252679075014102,Off Premise,Package/Liquor,81082.0,High,81
4832516426400479823,35.0,18,1.9444444,1161.172004699707,10,2022-01-25,2022-08-29,217,0.16129032258064516,0.0014100394811054709,On Premise,Hotel/Motel,80011.0,Low,80
4832683064185523828,125.00001,13,9.615385,1643.9500827789307,8,2022-01-24,2022-12-19,330,0.37878790190725614,0.0011280315848843769,On Premise,Restaurant,80021.0,Medium,80
4833464193703256586,991.1111,163,6.080436,13694.889161109924,29,2022-01-09,2022-12-30,356,2.784019898832514,0.0040891144952058655,On Premise,Restaurant,30189.0,High,30
4833501839882625849,10034.0,73,137.45206,65397.409846782684,61,2022-09-11,2022-12-29,110,91.21818181818182,0.008601240834743373,Off Premise,Package/Liquor,81504.0,High,81
4833583239373659147,4029.8584,406,9.925759,54900.511020839214,171,2022-01-12,2022-12-28,351,11.481078058226496,0.024111675126903553,Off Premise,Package/Liquor,80228.0,High,80
4834000675417490498,715.0,216,3.3101852,15256.044939041138,63,2022-01-10,2022-12-26,351,2.037037037037037,0.008883248730964468,Off Premise,Convenience,30161.0,Medium,30
4834240918291906724,22.0,12,1.8333334,2065.531997680664,5,2022-02-18,2022-12-12,298,0.0738255033557047,0.0007050197405527354,On Premise,Theatre,30084.0,Low,30
4834969616653383234,36.0,11,3.2727273,866.75998878479,7,2022-06-08,2022-12-05,181,0.19889502762430938,0.0009870276367738298,On Premise,Music Venue,80219.0,Low,80
4835187971958237077,64.0,50,1.28,1969.170000076294,16,2022-01-18,2022-12-27,344,0.18604651162790697,0.0022560631697687537,On Premise,Italian,30188.0,Medium,30
4835365700454351389,26.0,19,1.3684211,1956.96000289917,16,2022-06-01,2022-10-26,148,0.17567567567567569,0.0022560631697687537,On Premise,Bar,81201.0,Low,81
4836367019089305045,2.0,1,2.0,152.89999389648438,1,2022-06-14,2022-06-14,1,2.0,0.0001410039481105471,Off Premise,Convenience,31029.0,Low,31
4837576987168789885,19628.1,596,32.933052,152112.7942237854,283,2022-01-04,2022-11-08,309,63.52135795914239,0.03990411731528483,Off Premise,Package/Liquor,80916.0,High,80
4837730409743765456,244.0,36,6.7777777,4952.509967803955,22,2022-01-05,2022-11-21,321,0.7601246105919003,0.003102086858432036,On Premise,Restaurant,30075.0,Medium,30
4838681772340536354,377.93332,221,1.7101055,9941.28134226799,83,2022-06-08,2022-12-29,205,1.8435771663014482,0.011703327693175409,Off Premise,Convenience,80504.0,Medium,80
4838884006584917459,15.0,14,1.0714285,389.14999771118164,7,2022-01-21,2022-12-10,324,0.046296296296296294,0.0009870276367738298,On Premise,Restaurant,80226.0,Low,80
4840312310136552813,816.0,311,2.6237943,17375.754356384277,96,2022-01-13,2022-12-29,351,2.324786324786325,0.01353637901861252,Off Premise,Convenience,30096.0,Medium,30
4840313082361840445,1102.5625,153,7.2062907,19693.281482219696,80,2022-01-03,2022-12-23,355,3.1058098591549297,0.011280315848843767,Off Premise,Package/Liquor,80207.0,High,80
4840585110356451689,4.0,2,2.0,140.8900032043457,2,2022-04-19,2022-04-26,8,0.5,0.0002820078962210942,On Premise,Banquet/Caterer,80218.0,Low,80
4841035911613762690,206.99998,8,25.874998,2772.710033893585,8,2022-09-11,2022-09-11,1,206.99998474121094,0.0011280315848843769,On Premise,Church,80209.0,Medium,80
4842327587666670430,151.0,16,9.4375,5639.470039367676,13,2022-09-08,2022-11-17,71,2.1267605633802815,0.0018330513254371122,On Premise,Special Event,80645.0,Medium,80
4842731211515965839,1.0,1,1.0,30.25,1,2022-05-24,2022-05-24,1,1.0,0.0001410039481105471,On Premise,Restaurant,80503.0,Low,80
4842792524064812876,190.0,58,3.275862,3249.2099647521973,18,2022-01-12,2022-12-19,342,0.5555555555555556,0.0025380710659898475,On Premise,Restaurant,30120.0,Medium,30
4844128964416298243,13.999994,13,1.0769227,791.1399831771851,9,2022-01-10,2022-10-18,282,0.04964536977997908,0.0012690355329949238,On Premise,Bar,80112.0,Low,80
4844233247443899649,144.0,7,20.571428,875.9999694824219,4,2022-02-07,2022-08-10,185,0.7783783783783784,0.0005640157924421884,Off Premise,Grocery,30606.0,Medium,30
4844747009748037299,2698.6667,44,61.333336,27507.388954162598,38,2022-09-11,2022-12-29,110,24.53333407315341,0.00535815002820079,Off Premise,Package/Liquor,81623.0,High,81
4844892696807331006,83.99997,31,2.7096765,1785.51979637146,15,2022-01-25,2022-12-27,337,0.24925806968077707,0.0021150592216582064,On Premise,Bar,80821.0,Medium,80
4846577923967157800,38.0,16,2.375,1674.5499992370605,8,2022-01-05,2022-10-03,272,0.13970588235294118,0.0011280315848843769,On Premise,Restaurant,81212.0,Low,81
484685728201978115,9.999996,3,3.333332,144.89999961853027,3,2022-09-11,2022-09-11,1,9.999996185302734,0.00042301184433164127,On Premise,Other On Premise,80903.0,Low,80
4847150480235338784,249.99998,14,17.857141,5768.619617462158,14,2022-09-11,2022-09-11,1,249.99998474121094,0.0019740552735476595,On Premise,Other On Premise,80211.0,Medium,80
4847556120814447211,242.0,34,7.117647,3181.519958972931,25,2022-01-04,2022-05-18,135,1.7925925925925925,0.0035250987027636775,On Premise,Irish,30319.0,Medium,30
4851092570279734524,7.0,7,1.0,446.7250003814697,5,2022-05-09,2022-11-28,204,0.03431372549019608,0.0007050197405527354,On Premise,Restaurant,81321.0,Low,81
4851191173985996638,23.999989,3,7.999996,347.0497283935547,3,2022-09-11,2022-09-11,1,23.999988555908203,0.00042301184433164127,On Premise,Bar,80540.0,Low,80
4851251466507881890,74.5,57,1.3070176,3201.7950077056885,38,2022-01-19,2022-12-27,343,0.21720116618075802,0.00535815002820079,On Premise,Sample Room,30120.0,Medium,30
4851647401148090887,35.999996,19,1.8947366,1010.5799512863159,14,2022-01-11,2022-12-20,344,0.10465115170146144,0.0019740552735476595,On Premise,Hotel/Motel,80424.0,Low,80
4852287803967588252,427.99994,129,3.317829,4934.3746638298035,43,2022-01-10,2022-12-27,352,1.2159089175137607,0.0060631697687535254,On Premise,Restaurant,80917.0,Medium,80
485320653031107940,775.0,3,258.33334,5767.2497482299805,3,2022-09-11,2022-09-11,1,775.0,0.00042301184433164127,On Premise,Restaurant,80202.0,Medium,80
4853272908587765294,739.18335,368,2.0086503,15911.587565541267,95,2022-01-02,2022-12-30,363,2.0363177675189394,0.013395375070501973,Off Premise,Convenience,30721.0,Medium,30
4853552880699097018,1653.0,18,91.833336,39954.215240478516,7,2022-02-21,2022-12-26,309,5.349514563106796,0.0009870276367738298,Off Premise,Club Store,80817.0,High,80
4855189030160970320,71.0,14,5.071429,1250.5701274871826,9,2022-01-28,2022-11-08,285,0.24912280701754386,0.0012690355329949238,On Premise,Restaurant,80654.0,Medium,80
4856532974670750062,2148.0,120,17.9,17982.964990615845,63,2022-01-05,2022-12-20,350,6.137142857142857,0.008883248730964468,Off Premise,Package/Liquor,81223.0,High,81
4857071376489535465,1.0,1,1.0,28.200000762939453,1,2022-08-04,2022-08-04,1,1.0,0.0001410039481105471,Off Premise,Convenience,80125.0,Low,80
4858235977403743755,4.0,2,2.0,140.9000015258789,2,2022-01-02,2022-01-02,1,4.0,0.0002820078962210942,Off Premise,Convenience,80512.0,Low,80
4858626001134480051,28.0,13,2.1538463,1641.2999992370605,8,2022-02-07,2022-12-05,302,0.09271523178807947,0.0011280315848843769,On Premise,Restaurant,30083.0,Low,30
4858634016341712305,2134.0833,534,3.9964106,45411.19889879227,131,2022-01-04,2022-12-26,357,5.9778242351628155,0.01847151720248167,Off Premise,Convenience,30752.0,High,30
4859877329059194191,37.0,29,1.2758621,1704.9899997711182,16,2022-01-18,2022-12-19,336,0.11011904761904762,0.0022560631697687537,On Premise,Pizza,30030.0,Low,30
4860140482120580426,3.0,3,1.0,266.75,3,2022-11-03,2022-11-19,17,0.17647058823529413,0.00042301184433164127,On Premise,Bar,80227.0,Low,80
4861108301511585761,257.0,63,4.0793653,15476.751001358032,20,2022-01-05,2022-12-27,357,0.7198879551820728,0.0028200789622109417,On Premise,Bar,30188.0,Medium,30
4861273895007790594,63.000027,6,10.500005,1176.7405338287354,4,2022-09-11,2022-12-19,100,0.6300002670288086,0.0005640157924421884,On Premise,Restaurant,80424.0,Medium,80
4861319053055878813,280.5,114,2.4605262,12014.214975357056,29,2022-01-26,2022-12-12,321,0.8738317757009346,0.0040891144952058655,On Premise,Restaurant,30555.0,Medium,30
4861592321492622814,37.0,4,9.25,476.2200183868408,4,2022-09-11,2022-12-19,100,0.37,0.0005640157924421884,On Premise,Restaurant,80221.0,Low,80
4861847530244461139,9.0,5,1.8,246.34000205993652,5,2022-02-28,2022-08-29,183,0.04918032786885246,0.0007050197405527354,Off Premise,Convenience,30740.0,Low,30
4862267514390912107,0.0,4,0.0,3.579988479614258,4,2022-09-11,2022-09-11,1,0.0,0.0005640157924421884,On Premise,Restaurant,81657.0,Low,81
4862531131581529705,1410.35,289,4.8801036,30209.24595963955,108,2022-01-05,2022-12-22,352,4.006676067005504,0.015228426395939087,Off Premise,Convenience,30121.0,High,30
4863451527780512791,2492.4167,222,11.227102,25099.502749443054,146,2022-01-25,2022-12-28,338,7.374014047475962,0.020586576424139875,Off Premise,Package/Liquor,80212.0,High,80
4863471527648278820,1.999992,1,1.999992,33.979862213134766,1,2022-09-11,2022-09-11,1,1.9999920129776,0.0001410039481105471,,,,Low,na
4863722838289328962,39.0,5,7.8,1841.6400661468506,4,2022-03-24,2022-09-11,172,0.22674418604651161,0.0005640157924421884,On Premise,Restaurant,80524.0,Low,80
4863925093684097872,246.0,158,1.556962,6601.735010147095,32,2022-01-04,2022-12-27,358,0.6871508379888268,0.0045121263395375075,Off Premise,Convenience,80012.0,Medium,80
4863933028917413416,1284.0,38,33.789474,17426.28385925293,24,2022-01-24,2022-12-27,338,3.798816568047337,0.00338409475465313,On Premise,Bar,80237.0,High,80
4864269363226585507,1563.0,1004,1.556773,33532.90007686615,163,2022-01-05,2022-12-29,359,4.353760445682451,0.022983643542019178,Off Premise,Grocery,30345.0,High,30
4864732930323709230,88.0,3,29.333334,499.12001371383667,3,2022-09-11,2022-09-11,1,88.0,0.00042301184433164127,On Premise,Other On Premise,81303.0,Medium,81
4864966049135546157,471.5,227,2.0770924,10646.1209897995,77,2022-01-26,2022-12-28,337,1.3991097922848665,0.010857304004512127,Off Premise,Convenience,30165.0,Medium,30
486521016587554582,888.0,297,2.989899,18079.980263710022,89,2022-01-04,2022-12-27,358,2.4804469273743015,0.012549351381838691,Off Premise,Convenience,30043.0,High,30
4865375278876097230,-1.0,3,-0.33333334,-16.800003051757812,3,2022-05-09,2022-07-21,74,-0.013513513513513514,0.00042301184433164127,On Premise,Service Org,81101.0,Low,81
4865608996684641945,451.43332,291,1.5513172,11353.065014839172,63,2022-01-11,2022-12-27,351,1.2861348122273415,0.008883248730964468,Off Premise,Convenience,80203.0,Medium,80
4867035262269396913,48.0,19,2.5263157,1967.3199882507324,13,2022-11-04,2022-12-27,54,0.8888888888888888,0.0018330513254371122,On Premise,Restaurant,30071.0,Medium,30
486708403702833457,40.0,2,20.0,826.0,2,2022-03-18,2022-03-18,1,40.0,0.0002820078962210942,Off Premise,Convenience,80651.0,Low,80
4867348750624319526,4.000002,3,1.333334,63.290101528167725,3,2022-09-11,2022-09-11,1,4.000001907348633,0.00042301184433164127,On Premise,Restaurant,80202.0,Low,80
4867524993623560658,3702.9001,254,14.578347,36986.25036048889,110,2022-01-06,2022-11-22,321,11.535514475029206,0.01551043429216018,Off Premise,Package/Liquor,80128.0,High,80
4867615583847367598,22.999992,3,7.666664,121.86995697021484,3,2022-09-11,2022-09-11,1,22.99999237060547,0.00042301184433164127,On Premise,Other On Premise,81630.0,Low,81
4868665925743346830,293.0,28,10.464286,3113.4489459991455,11,2022-01-05,2022-11-16,316,0.9272151898734177,0.001551043429216018,On Premise,Restaurant,80136.0,Medium,80
4868905702881432762,6248.967,476,13.128081,65323.479211330414,259,2022-02-08,2022-12-28,324,19.286934558256174,0.0365200225606317,Off Premise,Package/Liquor,80525.0,High,80
486986684585041177,204.0,129,1.5813954,5561.385059356689,36,2022-01-03,2022-12-26,358,0.5698324022346368,0.005076142131979695,Off Premise,Convenience,80915.0,Medium,80
4870040991113185278,9.0,7,1.2857143,287.89999771118164,4,2022-02-17,2022-11-07,264,0.03409090909090909,0.0005640157924421884,On Premise,Restaurant,80909.0,Low,80
4870170547588231879,275.0,104,2.6442308,5955.396052360535,31,2022-01-12,2022-12-28,351,0.7834757834757835,0.00437112239142696,Off Premise,Convenience,30047.0,Medium,30
4870399447557374678,144.0,13,11.076923,2014.7000122070312,8,2022-02-17,2022-12-07,294,0.4897959183673469,0.0011280315848843769,On Premise,Restaurant,30601.0,Medium,30
4871953259381859475,47.0,9,5.2222223,1544.5299892425537,6,2022-03-09,2022-09-29,205,0.22926829268292684,0.0008460236886632825,On Premise,Hotel/Motel,80216.0,Medium,80
4872169907131401597,477.0,15,31.8,5477.670278549194,13,2022-03-07,2022-12-26,295,1.616949152542373,0.0018330513254371122,On Premise,Theatre,80631.0,Medium,80
4872554962040251054,161.0,95,1.6947368,3968.7450065612793,49,2022-01-07,2022-12-02,330,0.48787878787878786,0.006909193457416808,Off Premise,Convenience,30345.0,Medium,30
4874226556959532128,12.0,7,1.7142857,326.7799949645996,6,2022-04-18,2022-09-26,162,0.07407407407407407,0.0008460236886632825,On Premise,Restaurant,80524.0,Low,80
4876005727028856973,5.0,5,1.0,327.5,4,2022-02-21,2022-11-18,271,0.01845018450184502,0.0005640157924421884,On Premise,Restaurant,80016.0,Low,80
4876089923010229584,471.33334,149,3.163311,13103.805090904236,34,2022-01-14,2022-12-16,337,1.3986152626286628,0.004794134235758601,Off Premise,Convenience,80219.0,Medium,80
4876483658279699669,333.66666,152,2.1951754,6857.395007133484,66,2022-01-13,2022-12-29,351,0.9506172549690616,0.009306260575296108,Off Premise,Convenience,30092.0,Medium,30
4876963135292820050,77.99999,11,7.0909085,1635.979835510254,7,2022-02-07,2022-12-12,309,0.25242715977542224,0.0009870276367738298,On Premise,Bar,80909.0,Medium,80
4877877096664057049,2776.0,260,10.676923,37600.64585018158,102,2022-01-10,2022-12-19,344,8.069767441860465,0.014382402707275803,Off Premise,Package/Liquor,80022.0,High,80
4878446420107972255,32.000004,4,8.000001,365.8800926208496,4,2022-09-11,2022-09-11,1,32.000003814697266,0.0005640157924421884,On Premise,Restaurant,81657.0,Low,81
4878996146500706960,247.0,117,2.1111112,5783.883006095886,47,2022-01-05,2022-12-09,339,0.7286135693215339,0.006627185561195714,Off Premise,Convenience,80221.0,Medium,80
4879395122880240438,11.0,8,1.375,1526.0,4,2022-03-23,2022-12-29,282,0.03900709219858156,0.0005640157924421884,On Premise,Pizza,80110.0,Low,80
4879641647144856567,40.0,26,1.5384616,970.859992980957,14,2022-01-20,2022-12-12,327,0.12232415902140673,0.0019740552735476595,Off Premise,Drug,30087.0,Low,30
4881535593290170777,12.0,4,3.0,400.9000129699707,3,2022-01-25,2022-04-21,87,0.13793103448275862,0.00042301184433164127,On Premise,Asian,80020.0,Low,80
4881918370254844534,10.999956,3,3.666652,119.02952575683594,3,2022-09-11,2022-09-11,1,10.999956130981445,0.00042301184433164127,,,,Low,na
4882675773264425235,35.0,6,5.8333335,782.1250095367432,4,2022-07-05,2022-10-11,99,0.35353535353535354,0.0005640157924421884,On Premise,Mexican Rest,30341.0,Low,30
4882947442884300565,35452.184,980,36.175697,492820.47309720516,381,2022-01-04,2022-12-27,358,99.02844579259776,0.05372250423011844,Off Premise,Package/Liquor,80524.0,High,80
488348177545448728,357.0,58,6.1551723,5814.177121162415,38,2022-01-06,2022-12-16,345,1.0347826086956522,0.00535815002820079,Off Premise,Package/Liquor,80211.0,Medium,80
4883484548619777827,279.0,34,8.205882,3460.505023956299,17,2022-04-24,2022-12-05,226,1.2345132743362832,0.0023970671178793006,Off Premise,Package/Liquor,80512.0,Medium,80
4883776113124972172,3.0,1,3.0,137.9700050354004,1,2022-09-11,2022-09-11,1,3.0,0.0001410039481105471,On Premise,Restaurant,80026.0,Low,80
